File Name,Sprint Name,Planned For,ID,Type,Status,Parent ID,Parent Type,Count,Summary
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,579796,Task,Done,575067,Story,1,"Change Length of UniqueID column of Project table and StructureID Column of Build table and Stored procedure to save Project and Build to accommodate this change"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,577730,Task,Done,575067,Story,1,"Create Script to copy project for Investment Reorg"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,577099,Task,Done,575067,Story,1,"Review of scripts"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,577100,Task,Invalid,575067,Story,1,"Review of scripts"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,585549,Task,Done,575067,Story,1,"Check projects are aligned to new investment structure"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,577097,Task,Done,575067,Story,1,"Analyzing code"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,585547,Task,Done,575067,Story,1,"Update UAT and run the script to see changes to Unique IDs"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,585530,Task,Done,575067,Story,1,"Updates to script"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,557209,Defect,Resolved,,Story,1,"OMB - Update VIP Unique IDs for Activities and PMAs to match the changes made by OMB"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,557205,Defect,Resolved,,Story,1,"Investment - Last OMB Submission Date should be displayed if it is available irrespective of IsOMBR value."
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,557207,Defect,Resolved,,Story,1,"Investment - Rearrange performance metrics so that retired metrics are on the bottom"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,587331,Story,Done,,Story,1,"CLIN Documents (BP Sprint 4)"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,587348,Task,Done,587331,Story,1,"Production Operations Manual"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,587344,Task,Done,587331,Story,1,"User Guide (Sprint 3)"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,587374,Task,Done,587331,Story,1,"Final Section 508 Test Results"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,587336,Task,Done,587331,Story,1,"Configuration Management Plan"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,587362,Task,Done,587331,Story,1,"Sprint Review & Retrospective Reports (Sprint 3)"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,587346,Task,Done,587331,Story,1,"Contractor Project Management Plan"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,587351,Task,Done,587331,Story,1,"Developer's Guide"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,587343,Task,Done,587331,Story,1,"Version Description Document"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 5,557201,Defect,Resolved,,Story,2,"EPS - Multi-Edit should actually fail if the Project Manager is being changed and the EPS record is linked to a project  (VIP Phase for EPS record is not "Not Set")."
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,585558,Task,Done,557201,Defect,1,"QA testing"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,558572,Story,Done,,Story,1,"As a member of the ATO group, I want fields added to the VIP projects so that the system name that each project is associated within RV is displayed"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,585522,Task,Done,558572,Story,1,"QA testing"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,585521,Task,Done,558572,Story,1,"Developer testing"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,585517,Task,Done,558572,Story,1,"UI changes for changes"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,585519,Task,Done,558572,Story,1,"C# code changes"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,585520,Task,Done,558572,Story,1,"Database code changes"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,575587,Story,Done,,Story,1,"As an EPS user, I want to change the EPS code when copying a record to the current FY"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,577335,Task,Invalid,575587,Story,1,"QA testing"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,577319,Task,Done,575587,Story,1,"Developer testing"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,577317,Task,Done,575587,Story,1,"Database changes"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,577334,Task,Done,575587,Story,1,"QA testing"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,585708,Defect,Resolved,,Story,1,"Project - Users should associate an EPS code with a project only once"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,557194,Defect,Resolved,,Story,1,"All Modules - Change column sort arrows to white or different color"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,585554,Task,Done,557194,Defect,1,"QA task"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,570229,Defect,Resolved,,Story,1,"Project (Builds) - Increase height of Build pop-up window to show Build Completion Date"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 9,571753,Story,Done,,Story,3,"As an investment manager, I want the CIO Rating calculation updated based on new criteria so that I can report this information to OMB"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,585524,Task,Done,571753,Story,1,"Analysis of stored procedure"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,585527,Task,Done,571753,Story,1,"QA testing"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,585526,Task,Done,571753,Story,1,"Developer testing"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,575638,Defect,Resolved,,Story,1,"EPS (Multi-Edit) - Information not displaying for specific fields in Multi-Edit pop-up (Help Desk Ticket #1451)"
Sprint 4 Backlog.xml,Sprint 4 Backlog,BP Sprint 4,585563,Task,Done,575638,Defect,1,"QA review"
***********
Sprint 5 Backlog.xml,Sprint 5 Backlog,OY2 Sprint 1,,Story,In Progress,,Story,33,"Deployment and release activities [OY2 Sprint 1]"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,600817,Task,In Progress,,Story,1,"[Internal] Deployment and Release Activities (BP Sprint 5)"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,557148,Task,In Progress,600817,Task,1,"OIG - Run the Dynamically Build Audit Triggers SQL in UAT and PROD deployments to ensure VIPAudit table is kept up to date."
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,603166,Task,In Progress,600817,Task,1,"Deployment of completed US/Task/Defect in QA/UAT/PROD Deployment"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,603167,Task,New,600817,Task,1,"Deployment of completed US/Task/Defect in QA/UAT/PROD Deployment"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,557147,Task,In Progress,600817,Task,1,"Configuration:Debug/Release should be updates to Configuration:Debug/Release-HTTP/Release-SSL"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,594962,Story,In Progress,,Story,1,"As an OMB Submission Administrator, I want to access the UI components of the OMB Submission Tool through the Administration module"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597719,Task,New,594962,Story,1,"Integrate Teddy's code into VA environment"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597713,Task,Done,594962,Story,1,"Analyze Teddy's code"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597717,Task,New,594962,Story,1,"Analyze OMB submission tool architecture and integration in to the VIP Dashboard"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597725,Task,In Progress,594962,Story,1,"Develop UI components of OMB Submission tool"
Sprint 5 Backlog.xml,Sprint 5 Backlog,Product Backlog,597559,Task,Invalid,,Story,2,"[Analysis Only] Review of the "Recommended CIO Rating" Report from the PMAS Dashboard"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597736,Task,Invalid,597559,Task,1,"Review with PPO/VBO"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597727,Task,Invalid,597559,Task,1,"Evaluate existing PMAS report UI components"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597732,Task,Invalid,597559,Task,1,"Analyze data"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597738,Task,Invalid,597559,Task,1,"Create mock-up"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,577666,Defect,Resolved,,Story,1,"All Modules - If user collapses left menu, it should remain collapsed when navigating to multiple pages"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,594917,Defect,Resolved,,Story,1,"EPS - EPS structure error message should be changed when structure is already created"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,600085,Task,Done,594917,Defect,1,"QA Testing"
Sprint 5 Backlog.xml,Sprint 5 Backlog,Product Backlog,818964,Story,Invalid,,Story,2,"As a VIP User, I want to see a quick image preview and text description of reports when I either focus on the title or roll the mouse over"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,818980,Task,Invalid,818964,Story,1,"UAT"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,818976,Task,Invalid,818964,Story,1,"Cross-Developer Testing"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,818978,Task,Invalid,818964,Story,1,"QA Testing"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,818970,Task,Done,818964,Story,1,"Add javascript code and create images and text to show on mouse rollover and link focus."
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,818967,Task,Done,818964,Story,1,"Enhance report page interface to display image and text."
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,590992,Story,Done,,Story,1,"[Analysis Only] Notifying inactive VIP Dashboard users through email notifications"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597698,Task,Done,590992,Story,1,"Investigate how to send out email"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,600830,Task,Done,590992,Story,1,"Design email template for inactive notifications"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597702,Task,Done,590992,Story,1,"Internal Team testing"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597692,Task,Done,590992,Story,1,"Develop test stored procedures in the VIP Database"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597704,Task,Done,590992,Story,1,"Investigate site analytics report"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597689,Task,Done,590992,Story,1,"Set up meeting with Doug"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,601805,Task,Invalid,590992,Story,1,"Elicit requirements for content and branding of email template"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597663,Story,In Progress,,Story,1,"As a VIP Dashboard user, I want to have my technical issues in the production environment resolved so that I can use all dashboard functionality [BP Sprint 5]"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,606398,Task,Done,597663,Story,1,"Helpdesk 2014 -: Reset Revise approvals from Correction to Revise not Required"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597883,Defect,Resolved,597663,Story,1,"Helpdesk 1971 -correct inconsistencies between the Investment alignment in the FY18 EPS"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,607737,Task,Done,597663,Story,1,"Helpdesk 2020 - User needs Actual Close Out Phase finish date to be 10/13/17 and Actual Close Out Phase Cost of $164,000. and Planned Close Out Phase Cost updated from $200,000 to $183,000 for projectid =80"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,607785,Task,Done,597663,Story,1,"Helpdesk 2022 -Delete Build 99 for the Health - 2 Factor Authentication Compliance Project, as the User is stating that the Build was entered in error."
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597886,Defect,Resolved,597663,Story,1,"Helpdesk 1970 - Issue in saving ATO fields."
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,605458,Task,Done,597663,Story,1,"Helpdesk 1992 - Please set the Build Start Date Actual to 10/2/17 for Project Community Care (CC) Referral and Authorization System (CCR&A) Phase 1"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,599320,Task,Done,597663,Story,1,"Helpdesk 1987 - Please link this in the backend to add the FY17 EPS Source Code to the FY18 record - SourceEPSCode ='08-02-00-08-01-001' and Target EPS code = '08-02-00-07-01-002'"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,607982,Task,Done,597663,Story,1,"Helpdesk 2023 - Set VIP Phase to "Project" for MyVA WAN Implementation Phase 2 project"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,607735,Task,Done,597663,Story,1,"Helpdesk 2015 - Build 1. the projected finish and projected cost need to match the planned for the MHV Infrastructure and interface Enhancements Phase 3 (MHV I&I3)"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,599449,Task,Done,597663,Story,1,"Helpdesk 1961 - flag OMBR changed from Yes to NO for project Benefits Education Veterans Access, Choice, and Accountability Act (VACAA) Sections 701 and 702 Enhancements"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,599859,Defect,In Progress,597663,Story,1,"Helpdesk 1950 - Approved Build in Project Phase"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,598516,Defect,Resolved,597663,Story,1,"Helpdesk 1976 - Rollback to Project Phase and Modify Project Phase Projected Finish Date, Remove Actual Project Phase Cost, Modifiy Project CO Phase Start Date"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,598509,Defect,Resolved,597663,Story,1,"Helpdesk 1977 - change of the completion date for Build 6 for project VETS.Gov  to 9/30/2017"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,599576,Task,Done,597663,Story,1,"Helpdesk 1988 - Remove project phase actual start date of 09/28/2017 from the Core Profile of the Dashboard for FMBT"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,607736,Task,Done,597663,Story,1,"Helpdesk 2015 - Build 1. the projected finish and projected cost need to match the planned for the MHV Infrastructure and interface Enhancements Phase 3 (MHV I&I3)"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,609547,Task,Done,597663,Story,1,"Helpdesk 2016 -  Remove Actual Date for the Close Out Phase Finish Date for project Systematic Technical Accuracy Review (STAR) 2"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,606395,Task,Done,597663,Story,1,"Helpdesk 2013 -: Request to remove the Actual completion date of Build 4 before OMB submission for Project : Supply Chain Management"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,557211,Defect,Resolved,,Story,1,"Project (UI) - Unable to view information in project and build grid in smaller screen size (inability to scroll)"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,608416,Defect,In Progress,,Story,1,"Investment Record - Last OMB Submission date is not showing up even if Investment has been submitted to OMB"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,608421,Task,New,608416,Defect,1,"QA Testing"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,557201,Defect,Resolved,,Story,2,"EPS - Multi-Edit should actually fail if the Project Manager is being changed and the EPS record is linked to a project  (VIP Phase for EPS record is not "Not Set")."
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,601828,Task,Done,557201,Defect,1,"QA retesting"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597759,Task,Done,557201,Defect,1,"Create new test script for feedback changes"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597748,Task,Done,557201,Defect,1,"Meet with PPO team for clarification on their questions related to the relationship between EPS and Project"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597750,Task,Done,557201,Defect,1,"Implement feedback from meeting with PPO"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,834742,Task,New,,Story,1,"QA Testing"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,557203,Defect,Resolved,,Story,1,"Revise - Revise approval/rejection reason for pending revise request should appear as editable"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,834741,Task,In Progress,,Story,1,"Cross developer testing"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,557200,Defect,Resolved,,Story,1,"Administration - Links are visible before Unauthorized page is shown"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,608442,Defect,In Progress,,Story,1,"EPS Multi Edit - EPS note should not be added if there is no edit to EPS record"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,608453,Task,New,608442,Defect,1,"QA Testing"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,608452,Task,New,608442,Defect,1,"QA Testing"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,557150,Story,Done,,Story,1,"As a member of the VBO Oversight and Manage Investment Admin groups, I want to toggle the "Is OMBR?" field for investment records"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,603861,Task,Done,557150,Story,1,"QA Testing"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,603310,Task,Done,557150,Story,1,"Change javascript code to allow VBO Oversight user and InvestmentAdmin user toggle option for  IsOMBR"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,603903,Task,Done,557150,Story,1,"Code review with team"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,557193,Story,Done,,Story,1,"As an Investment Manager, I want to see if an investment risk is active in the list of investment risks (new column)"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,605954,Task,Done,557193,Story,1,"Add column to Investment Risk table in Investments Records, and use Yes/No Boolean response"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597569,Task,New,,Story,1,"[Internal] CLIN Documents (BP Sprint 5)"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597594,Task,Ready for Review,597569,Task,1,"Final Section 508 Test Results"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597597,Task,Done,597569,Task,1,"Sprint Review & Retrospective Reports (Sprint 4)"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597627,Task,Done,597569,Task,1,"User Guide (Sprint 4)"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597630,Task,New,597569,Task,1,"Configuration Management Plan"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597621,Task,New,597569,Task,1,"Production Operations Manual"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597604,Task,In Progress,597569,Task,1,"Developers Guide"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597624,Task,Invalid,597569,Task,1,"Version Description Document"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,597583,Task,New,597569,Task,1,"Contractor Project Management Plan"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,600828,Task,New,,Story,1,"[Internal] Action Items (BP Sprint 5)"
Sprint 5 Backlog.xml,Sprint 5 Backlog,BP Sprint 5,600846,Task,Invalid,600828,Task,1,"Update mock-up designs for OMB Submission Tool"
